seed,seed_index,window_index,end_time_s,duration_s,wall_momentum_pressure,ideal_reference_pressure,relative_gap_percent
hard-sphere-seed-02,2,154,25.4,0.1,0.0737068479,0.0555831749,32.60640112
hard-sphere-seed-02,2,155,25.5,0.1,0.0818790638,0.0554799351,47.58320031
hard-sphere-seed-02,2,156,25.6,0.1,0.0746040529,0.056211189,32.72100142
hard-sphere-seed-02,2,157,25.7,0.1,0.031311307,0.0543827004,-42.42414091
hard-sphere-seed-02,2,158,25.8,0.1,0.0127436818,0.0556382856,-77.09548077
hard-sphere-seed-02,2,159,25.9,0.1,0.0241583414,0.0581206581,-58.43415713
hard-sphere-seed-02,2,160,26,0.1,0.0483197237,0.0597388831,-19.11512032
hard-sphere-seed-02,2,161,26.1,0.1,0.0485952346,0.0596071012,-18.474085
hard-sphere-seed-02,2,162,26.2,0.1,0.1049273942,0.0600815311,74.64167808
hard-sphere-seed-02,2,163,26.3,0.1,0.0936672339,0.0618069684,51.54801541
hard-sphere-seed-02,2,164,26.4,0.1,0.0481550772,0.0634190532,-24.06843886
hard-sphere-seed-02,2,165,26.5,0.1,0.09205622,0.0639506406,43.94886297
hard-sphere-seed-02,2,166,26.6,0.1,0.0433218377,0.063329682,-31.59315456
hard-sphere-seed-02,2,167,26.7,0.1,0.1157776177,0.0633417693,82.78241819
hard-sphere-seed-02,2,168,26.8,0.1,0.0473335864,0.0611676961,-22.61669246
hard-sphere-seed-02,2,169,26.9,0.1,0.0510686146,0.0608997454,-16.14313936
hard-sphere-seed-02,2,170,27,0.1,0.0513661935,0.0598696679,-14.20330989
hard-sphere-seed-02,2,171,27.1,0.1,0.1136127338,0.061891516,83.56754048
hard-sphere-seed-02,2,172,27.2,0.1,0.085619147,0.0612744448,39.73059619
hard-sphere-seed-02,2,173,27.3,0.1,0.1479496474,0.0614997166,140.56964112
hard-sphere-seed-02,2,174,27.4,0.1,0.0698459864,0.0628108949,11.2004319
hard-sphere-seed-02,2,175,27.5,0.1,0,0.0628592504,-100
hard-sphere-seed-02,2,176,27.6,0.1,0.0353022927,0.0629343739,-43.90618278
hard-sphere-seed-02,2,177,27.7,0.1,0.0494402496,0.0622872072,-20.62535498
hard-sphere-seed-02,2,178,27.8,0.1,0.1035201291,0.0609628227,69.80862187
hard-sphere-seed-02,2,179,27.9,0.1,0.0309529222,0.0604778371,-48.81939619
hard-sphere-seed-02,2,180,28,0.1,0.0219400874,0.0613204966,-64.2206299
hard-sphere-seed-02,2,181,28.1,0.1,0.0728981076,0.0603995145,20.69320128
hard-sphere-seed-02,2,182,28.2,0.1,0,0.0614035658,-100
hard-sphere-seed-02,2,183,28.3,0.1,0.0192671781,0.059803457,-67.78250106
hard-sphere-seed-02,2,184,28.4,0.1,0.0648591851,0.0589122938,10.09448265
hard-sphere-seed-02,2,185,28.5,0.1,0.0874006163,0.0608279166,43.6850401
hard-sphere-seed-02,2,186,28.6,0.1,0.0317002276,0.0613516462,-48.33027384
hard-sphere-seed-02,2,187,28.7,0.1,0.0098461832,0.0642516018,-84.67558323
hard-sphere-seed-02,2,188,28.8,0.1,0,0.0644974239,-100
hard-sphere-seed-02,2,189,28.9,0.1,0.0907393702,0.0627574649,44.58737353
hard-sphere-seed-02,2,190,29,0.1,0.1204806617,0.0629458816,91.40356546
hard-sphere-seed-02,2,191,29.1,0.1,0.0354602566,0.0630783694,-43.78380908
hard-sphere-seed-02,2,192,29.2,0.1,0.1247436012,0.0629834407,98.05777481
hard-sphere-seed-02,2,193,29.3,0.1,0.0639653298,0.0665972837,-3.95204403
hard-sphere-seed-02,2,194,29.4,0.1,0.0972343857,0.065596701,48.23060329
hard-sphere-seed-02,2,195,29.5,0.1,0.0363112556,0.0651047115,-44.22637816
hard-sphere-seed-02,2,196,29.6,0.1,0.0759597678,0.0641738464,18.3656147
hard-sphere-seed-02,2,197,29.7,0.1,0.0004807859,0.063437297,-99.24210853
hard-sphere-seed-02,2,198,29.8,0.1,0.1388835474,0.0638394388,117.55132875
hard-sphere-seed-02,2,199,29.9,0.1,0.0791053284,0.0636931453,24.19755378
hard-sphere-seed-02,2,200,30,0.1,0.0448803403,0.0629180279,-28.66855207
hard-sphere-seed-02,2,201,30.1,0.1,0.0812451271,0.0622438987,30.52705366
hard-sphere-seed-02,2,202,30.2,0.1,0.0483599888,0.0604256105,-19.9677282
hard-sphere-seed-02,2,203,30.3,0.1,0.0506720628,0.0602429506,-15.88714984
hard-sphere-seed-02,2,204,30.4,0.1,0.1034601403,0.0607963585,70.17489678
hard-sphere-seed-02,2,205,30.5,0.1,0.0730936609,0.0597243372,22.3850517
hard-sphere-seed-02,2,206,30.6,0.1,0.1846454272,0.0608881628,203.25340549
hard-sphere-seed-02,2,207,30.7,0.1,0.0086559364,0.0629293108,-86.24498456
hard-sphere-seed-02,2,208,30.8,0.1,0.091634168,0.0630487639,45.33856395
hard-sphere-seed-02,2,209,30.9,0.1,0.0310819247,0.0615771498,-49.52360603
hard-sphere-seed-02,2,210,31,0.1,0.0300679763,0.060838725,-50.57756995
hard-sphere-seed-02,2,211,31.1,0.1,0.0403246218,0.0609993045,-33.89330886
hard-sphere-seed-02,2,212,31.2,0.1,0.006473003,0.058672046,-88.96748373
hard-sphere-seed-02,2,213,31.3,0.1,0.0846886557,0.0577606383,46.62001356
hard-sphere-seed-02,2,214,31.4,0.1,0.0411281187,0.0578306792,-28.88183346
hard-sphere-seed-02,2,215,31.5,0.1,0.0821141506,0.0586573609,39.98950733
hard-sphere-seed-02,2,216,31.6,0.1,0.0346681515,0.0582687713,-40.50303321
hard-sphere-seed-02,2,217,31.7,0.1,0.0215109353,0.0572509018,-62.42690577
hard-sphere-seed-02,2,218,31.8,0.1,0.0677055104,0.0575196701,17.70844708
hard-sphere-seed-02,2,219,31.9,0.1,0.0491668766,0.0582631263,-15.61236112
hard-sphere-seed-02,2,220,32,0.1,0.0469131691,0.0594008683,-21.02275531
hard-sphere-seed-02,2,221,32.1,0.1,0.0329263355,0.0590513834,-44.24121221
hard-sphere-seed-02,2,222,32.2,0.1,0.0595111996,0.0598642604,-0.58976888
hard-sphere-seed-02,2,223,32.3,0.1,0.0307918436,0.0614096329,-49.85828427
hard-sphere-seed-02,2,224,32.4,0.1,0.0795512717,0.0620898795,28.1227671
hard-sphere-seed-02,2,225,32.5,0.1,0.0443537486,0.0603223553,-26.47212073
hard-sphere-seed-02,2,226,32.6,0.1,0.112383274,0.0623622655,80.21037735
hard-sphere-seed-02,2,227,32.7,0.1,0.0066345044,0.0662973875,-89.99281165
hard-sphere-seed-02,2,228,32.8,0.1,0.0835629661,0.065268401,28.02974307
hard-sphere-seed-02,2,229,32.9,0.1,0.0570480975,0.0634035862,-10.02386313
hard-sphere-seed-02,2,230,33,0.1,0.0972471456,0.0646235116,50.48260796
hard-sphere-seed-02,2,231,33.1,0.1,0.0861621726,0.0650014837,32.55416294
hard-sphere-seed-02,2,232,33.2,0.1,0.098941995,0.0648223869,52.63553176
hard-sphere-seed-02,2,233,33.3,0.1,0.0416220743,0.0643853511,-35.3547452
hard-sphere-seed-02,2,234,33.4,0.1,0.0321190907,0.0644193418,-50.14061025
hard-sphere-seed-02,2,235,33.5,0.1,0.0575272955,0.063113167,-8.85056441
hard-sphere-seed-02,2,236,33.6,0.1,0.0510945272,0.0614248177,-16.81777964
hard-sphere-seed-02,2,237,33.7,0.1,0.0552408405,0.060601751,-8.84613142
hard-sphere-seed-02,2,238,33.8,0.1,0.0889079051,0.0602184731,47.64224424
hard-sphere-seed-02,2,239,33.9,0.1,0.0997303799,0.0601849097,65.70662039
hard-sphere-seed-02,2,240,34,0.1,0.0889690634,0.0594176918,49.73497064
hard-sphere-seed-02,2,241,34.1,0.1,0.0827614059,0.0585685286,41.30695756
hard-sphere-seed-02,2,242,34.2,0.1,0.1104718368,0.0583193048,89.4258466
hard-sphere-seed-02,2,243,34.3,0.1,0.0774773703,0.0574314778,34.9040165
hard-sphere-seed-02,2,244,34.4,0.1,0.0175053442,0.0598624608,-70.75739296
hard-sphere-seed-02,2,245,34.5,0.1,0.1309388878,0.0566001509,131.34017421
hard-sphere-seed-02,2,246,34.6,0.1,0.0270252348,0.0552455548,-51.08161219
hard-sphere-seed-02,2,247,34.7,0.1,0.0678354868,0.0557212052,21.74088212
hard-sphere-seed-02,2,248,34.8,0.1,0.0778631359,0.056713098,37.29303929
hard-sphere-seed-02,2,249,34.9,0.1,0.1839852176,0.0581497499,216.39898338
hard-sphere-seed-02,2,250,35,0.1,0.066225081,0.0582728613,13.64652346
hard-sphere-seed-02,2,251,35.1,0.1,0.0680128468,0.0571892849,18.9258564
hard-sphere-seed-02,2,252,35.2,0.1,0.1106430483,0.0577321856,91.64881295
hard-sphere-seed-02,2,253,35.3,0.1,0.1179527763,0.0568328163,107.54343009
hard-sphere-seed-02,2,254,35.4,0.1,0.0151757219,0.0560899256,-72.94394367
hard-sphere-seed-02,2,255,35.5,0.1,0.1150922182,0.0554010603,107.74371021
hard-sphere-seed-02,2,256,35.6,0.1,0.0277941123,0.0557130044,-50.11198437
hard-sphere-seed-02,2,257,35.7,0.1,0.042305248,0.0549717708,-23.04186783
hard-sphere-seed-02,2,258,35.8,0.1,0.0963850742,0.0558540663,72.56590377
hard-sphere-seed-02,2,259,35.9,0.1,0,0.0547267445,-100
hard-sphere-seed-02,2,260,36,0.1,0.1057582984,0.0567461994,86.37071648
hard-sphere-seed-02,2,261,36.1,0.1,0.1159939266,0.0564228378,105.57974601
hard-sphere-seed-02,2,262,36.2,0.1,0.0845208011,0.0560988934,50.66393628
hard-sphere-seed-02,2,263,36.3,0.1,0.1580690462,0.0552417497,186.14054984
hard-sphere-seed-02,2,264,36.4,0.1,0.0687691912,0.054659208,25.81446707
hard-sphere-seed-02,2,265,36.5,0.1,0.0573150423,0.0557062361,2.88801812
hard-sphere-seed-02,2,266,36.6,0.1,0.0900219457,0.0547811453,64.33016353
hard-sphere-seed-02,2,267,36.7,0.1,0.1356978463,0.0573144575,136.76023849
hard-sphere-seed-02,2,268,36.8,0.1,0.0510354322,0.0571135842,-10.64221777
hard-sphere-seed-02,2,269,36.9,0.1,0.0673211848,0.0575587467,16.96082457
hard-sphere-seed-02,2,270,37,0.1,0.0516400855,0.0575041108,-10.19757577
hard-sphere-seed-02,2,271,37.1,0.1,0.0392003727,0.0583946652,-32.86994182
hard-sphere-seed-02,2,272,37.2,0.1,0.0505958964,0.0598370019,-15.44379767
hard-sphere-seed-02,2,273,37.3,0.1,0.1137098101,0.0625173843,81.88510514
hard-sphere-seed-02,2,274,37.4,0.1,0.0922025098,0.0633640867,45.51225261
hard-sphere-seed-02,2,275,37.5,0.1,0.0806326399,0.06182307,30.42483951
hard-sphere-seed-02,2,276,37.6,0.1,0.1151101083,0.0575964664,99.8561987
hard-sphere-seed-02,2,277,37.7,0.1,0.0524978197,0.060452099,-13.1579869
hard-sphere-seed-02,2,278,37.8,0.1,0.0599401567,0.0610120455,-1.75684777
hard-sphere-seed-02,2,279,37.9,0.1,0.0584144785,0.0631413359,-7.48615362
hard-sphere-seed-02,2,280,38,0.1,0.0957343663,0.0620002654,54.40960735
hard-sphere-seed-02,2,281,38.1,0.1,0.0059922243,0.0627037043,-90.44358797
hard-sphere-seed-02,2,282,38.2,0.1,0,0.0600422886,-100
hard-sphere-seed-02,2,283,38.3,0.1,0.0940325794,0.0631375754,48.93283248
hard-sphere-seed-02,2,284,38.4,0.1,0.0555026718,0.0600397808,-7.55683813
hard-sphere-seed-02,2,285,38.5,0.1,0.0987867127,0.0594394192,66.19730482
hard-sphere-seed-02,2,286,38.6,0.1,0.0429612732,0.0624302789,-31.18519728
hard-sphere-seed-02,2,287,38.7,0.1,0.023238372,0.0591861537,-60.73680997
hard-sphere-seed-02,2,288,38.8,0.1,0.057248048,0.0588994954,-2.80383964
hard-sphere-seed-02,2,289,38.9,0.1,0.0400554551,0.0587896556,-31.86649128
hard-sphere-seed-02,2,290,39,0.1,0.0789407544,0.0586393571,34.62077044
hard-sphere-seed-02,2,291,39.1,0.1,0.0790296317,0.0590400784,33.85759952
hard-sphere-seed-02,2,292,39.2,0.1,0.0363661886,0.0597193746,-39.10487372
hard-sphere-seed-02,2,293,39.3,0.1,0.0543136958,0.0596898234,-9.00677406
hard-sphere-seed-02,2,294,39.4,0.1,0.0777944645,0.0597768253,30.14151237
hard-sphere-seed-02,2,295,39.5,0.1,0.0358622589,0.061640998,-41.82076853
hard-sphere-seed-02,2,296,39.6,0.1,0.0305879022,0.0612604584,-50.06909342
hard-sphere-seed-02,2,297,39.7,0.1,0.0732758145,0.0612316533,19.66982854
hard-sphere-seed-02,2,298,39.8,0.1,0.0710200221,0.0604335226,17.51759475
hard-sphere-seed-02,2,299,39.9,0.1,0.0538118483,0.062272594,-13.586628
hard-sphere-seed-02,2,300,40,0.1,0.0572792743,0.0611865069,-6.38577486
hard-sphere-seed-02,2,301,40.1,0.1,0.111725349,0.0613298007,82.17138788
hard-sphere-seed-02,2,302,40.2,0.1,0,0.060909245,-100
hard-sphere-seed-02,2,303,40.3,0.1,0,0.0592193424,-100
hard-sphere-seed-02,2,304,40.4,0.1,0.0714774929,0.0598247011,19.47822826
hard-sphere-seed-02,2,305,40.5,0.1,0.0254388485,0.0606857075,-58.08098888
hard-sphere-seed-02,2,306,40.6,0.1,0.0855158575,0.0610229593,40.13718534
hard-sphere-seed-02,2,307,40.7,0.1,0.0195735454,0.0622097318,-68.53620027
hard-sphere-seed-02,2,308,40.8,0.1,0.034637934,0.0638215662,-45.72691318
hard-sphere-seed-02,2,309,40.9,0.1,0.0389008197,0.0630034772,-38.2560751
hard-sphere-seed-02,2,310,41,0.1,0.0964413373,0.0632026328,52.59069593
hard-sphere-seed-02,2,311,41.1,0.1,0,0.0621853575,-100
hard-sphere-seed-02,2,312,41.2,0.1,0.1092535662,0.0634462676,72.19857122
hard-sphere-seed-02,2,313,41.3,0.1,0.0962161712,0.0656984554,46.45119216
hard-sphere-seed-02,2,314,41.4,0.1,0.0604751295,0.0655781158,-7.78153858
hard-sphere-seed-02,2,315,41.5,0.1,0.0501538636,0.0656189917,-23.56806728
hard-sphere-seed-02,2,316,41.6,0.1,0.0985162955,0.0651486801,51.21763845
hard-sphere-seed-02,2,317,41.7,0.1,0.0805017135,0.0673337823,19.55620298
hard-sphere-seed-02,2,318,41.8,0.1,0.0527018291,0.0668584348,-21.17400099
hard-sphere-seed-02,2,319,41.9,0.1,0.0809958249,0.0635872465,27.37746837
hard-sphere-seed-02,2,320,42,0.1,0.0278413265,0.0597736045,-53.42203848
hard-sphere-seed-02,2,321,42.1,0.1,0.0428485605,0.0578404689,-25.91941031
hard-sphere-seed-02,2,322,42.2,0.1,0.038545419,0.0577936764,-33.30512706
hard-sphere-seed-02,2,323,42.3,0.1,0.0901541168,0.0560306011,60.90156982
hard-sphere-seed-02,2,324,42.4,0.1,0.0797479152,0.0586400256,35.99570334
hard-sphere-seed-02,2,325,42.5,0.1,0.055526433,0.0592861912,-6.34170981
hard-sphere-seed-02,2,326,42.6,0.1,0.1497783487,0.0614895163,143.58355338
hard-sphere-seed-02,2,327,42.7,0.1,0.012366785,0.0571397293,-78.35694155
hard-sphere-seed-02,2,328,42.8,0.1,0.1116310946,0.0582123603,91.76527814
hard-sphere-seed-02,2,329,42.9,0.1,0.0318240851,0.0582528549,-45.36905505
hard-sphere-seed-02,2,330,43,0.1,0.0649936445,0.0618210956,5.13182257
hard-sphere-seed-02,2,331,43.1,0.1,0.0853792926,0.0621475015,37.38169756
hard-sphere-seed-02,2,332,43.2,0.1,0.0673533176,0.0616742861,9.20810246
hard-sphere-seed-02,2,333,43.3,0.1,0.0759035157,0.0612809858,23.86144703
hard-sphere-seed-02,2,334,43.4,0.1,0.0373621286,0.0621743937,-39.90753049
hard-sphere-seed-02,2,335,43.5,0.1,0.0597011028,0.0609751197,-2.08940444
hard-sphere-seed-02,2,336,43.6,0.1,0.1069962786,0.0619555926,72.69833783
hard-sphere-seed-02,2,337,43.7,0.1,0.0152430772,0.0609986062,-75.01077787
hard-sphere-seed-02,2,338,43.8,0.1,0.0039603975,0.0617389061,-93.58524841
hard-sphere-seed-02,2,339,43.9,0.1,0.0218598629,0.0632078329,-65.41589562
hard-sphere-seed-02,2,340,44,0.1,0.0359593596,0.063955069,-43.77402728
hard-sphere-seed-02,2,341,44.1,0.1,0.0808154612,0.0635459177,27.17647982
hard-sphere-seed-02,2,342,44.2,0.1,0,0.0631894132,-100
hard-sphere-seed-02,2,343,44.3,0.1,0.1521423444,0.0625753953,143.13445179
hard-sphere-seed-02,2,344,44.4,0.1,0.0603933388,0.0619662487,-2.53833327
hard-sphere-seed-02,2,345,44.5,0.1,0.0288707498,0.0641939407,-55.02573991
hard-sphere-seed-02,2,346,44.6,0.1,0.1149445992,0.0627206398,83.26439185
hard-sphere-seed-02,2,347,44.7,0.1,0.0872818478,0.0648029195,34.68814143
hard-sphere-seed-02,2,348,44.8,0.1,0.2026449519,0.0648805607,212.33538923
hard-sphere-seed-02,2,349,44.9,0.1,0.0436928005,0.0645940949,-32.35790276
hard-sphere-seed-02,2,350,45,0.1,0.0967859485,0.0655899753,47.56210553
hard-sphere-seed-02,2,351,45.1,0.1,0.1441544888,0.0629387841,129.039202
hard-sphere-seed-02,2,352,45.2,0.1,0.009170298,0.0621158104,-85.23677313
hard-sphere-seed-02,2,353,45.3,0.1,0.0418266027,0.0636228585,-34.25852959
hard-sphere-seed-02,2,354,45.4,0.1,0.0675718496,0.0650924832,3.80899039
hard-sphere-seed-02,2,355,45.5,0.1,0.1533504256,0.0648384152,136.51168086
hard-sphere-seed-02,2,356,45.6,0.1,0.074814098,0.061084344,22.47671503
hard-sphere-seed-02,2,357,45.7,0.1,0.1108769259,0.0642245427,72.63949442
hard-sphere-seed-02,2,358,45.8,0.1,0.104014442,0.0694724393,49.72044029
hard-sphere-seed-02,2,359,45.9,0.1,0.0773904456,0.0674841278,14.6794782
hard-sphere-seed-02,2,360,46,0.1,0.0784509955,0.0657522044,19.31310332
hard-sphere-seed-02,2,361,46.1,0.1,0.0416449928,0.0649734022,-35.90455271
hard-sphere-seed-02,2,362,46.2,0.1,0.1034036723,0.0636090572,62.56124036
hard-sphere-seed-02,2,363,46.3,0.1,0.1339658399,0.0633331734,111.5255445
hard-sphere-seed-02,2,364,46.4,0.1,0.0335458239,0.0633890327,-47.07945139
hard-sphere-seed-02,2,365,46.5,0.1,0.0230397379,0.0620917694,-62.89405482
hard-sphere-seed-02,2,366,46.6,0.1,0.1061231458,0.0638165552,66.29406828
hard-sphere-seed-02,2,367,46.7,0.1,0.0169962027,0.0634486235,-73.21265339
hard-sphere-seed-02,2,368,46.8,0.1,0.0638938092,0.0632797527,0.97038382
hard-sphere-seed-02,2,369,46.9,0.1,0.0935040675,0.0636199283,46.97292195
hard-sphere-seed-02,2,370,47,0.1,0.1104027209,0.0628622991,75.62628544
hard-sphere-seed-02,2,371,47.1,0.1,0.0432675045,0.0625851229,-30.8661508
hard-sphere-seed-02,2,372,47.2,0.1,0.0259214624,0.0626246446,-58.60820839
hard-sphere-seed-02,2,373,47.3,0.1,0.059350719,0.0641742505,-7.51630367
hard-sphere-seed-02,2,374,47.4,0.1,0.0953635018,0.0639518585,49.11763955
hard-sphere-seed-02,2,375,47.5,0.1,0.0817665047,0.0615850947,32.7699586
hard-sphere-seed-02,2,376,47.6,0.1,0.0297079561,0.0633550004,-53.10874291
hard-sphere-seed-02,2,377,47.7,0.1,0.0712318906,0.0655243174,8.71061825
hard-sphere-seed-02,2,378,47.8,0.1,0.0036949519,0.0631444851,-94.14841702
hard-sphere-seed-02,2,379,47.9,0.1,0.0576382706,0.0618181355,-6.76155133
hard-sphere-seed-02,2,380,48,0.1,0.0943885161,0.0616928518,52.99749197
hard-sphere-seed-02,2,381,48.1,0.1,0.148543488,0.0641571566,131.53065983
hard-sphere-seed-02,2,382,48.2,0.1,0.0877071358,0.0637668318,37.5435055
hard-sphere-seed-02,2,383,48.3,0.1,0.0767813226,0.0616065222,24.63180834
hard-sphere-seed-02,2,384,48.4,0.1,0.0653149967,0.0620416103,5.27611448
hard-sphere-seed-02,2,385,48.5,0.1,0.0592505187,0.0643445862,-7.9168549
hard-sphere-seed-02,2,386,48.6,0.1,0.0618551355,0.0619282995,-0.11814308
hard-sphere-seed-02,2,387,48.7,0.1,0.0605330713,0.0630391721,-3.97546604
hard-sphere-seed-02,2,388,48.8,0.1,0.0250724338,0.0630260686,-60.21894699
hard-sphere-seed-02,2,389,48.9,0.1,0.0227631443,0.0630432647,-63.8928212
hard-sphere-seed-02,2,390,49,0.1,0.0635355545,0.0616461279,3.06495593
hard-sphere-seed-02,2,391,49.1,0.1,0.0574884176,0.0632580777,-9.12082747
hard-sphere-seed-02,2,392,49.2,0.1,0.0727902903,0.0630411355,15.46475129
hard-sphere-seed-02,2,393,49.3,0.1,0.1217408257,0.0631028239,92.92452873
hard-sphere-seed-02,2,394,49.4,0.1,0.0289661158,0.0630208073,-54.03721875
hard-sphere-seed-02,2,395,49.5,0.1,0.103204378,0.0624917016,65.14893239
hard-sphere-seed-02,2,396,49.6,0.1,0.0640812524,0.0612283907,4.65937733
hard-sphere-seed-02,2,397,49.7,0.1,0.053469613,0.0623337468,-14.22044109
hard-sphere-seed-02,2,398,49.8,0.1,0.0733320087,0.0632773185,15.88988029
hard-sphere-seed-02,2,399,49.9,0.1,0.0799471175,0.0638205791,25.26855557
hard-sphere-seed-02,2,400,50,0.1,0.1307423985,0.0616437191,112.09362502
hard-sphere-seed-02,2,401,50.1,0.1,0.0940086464,0.058486716,60.73504008
hard-sphere-seed-02,2,402,50.2,0.1,0,0.0596212784,-100
hard-sphere-seed-02,2,403,50.3,0.1,0.1667329341,0.0600177991,177.80581204
hard-sphere-seed-02,2,404,50.4,0.1,0.0209542222,0.0599513726,-65.0479693
hard-sphere-seed-02,2,405,50.5,0.1,0.0244952265,0.0591693252,-58.60147743
hard-sphere-seed-02,2,406,50.6,0.1,0.0656312319,0.0577196835,13.70684641
hard-sphere-seed-02,2,407,50.7,0.1,0.0665537009,0.0579811438,14.78507772
hard-sphere-seed-02,2,408,50.8,0.1,0.0327857115,0.0552345877,-40.6427876
hard-sphere-seed-02,2,409,50.9,0.1,0.0882043107,0.0546074114,61.52443135
hard-sphere-seed-02,2,410,51,0.1,0.0969269908,0.0568671777,70.44452479
hard-sphere-seed-02,2,411,51.1,0.1,0.0975035139,0.0570868263,70.79862406
hard-sphere-seed-02,2,412,51.2,0.1,0.0701941033,0.0593775391,18.21659236
hard-sphere-seed-02,2,413,51.3,0.1,0.0902812605,0.0590988198,52.76322083
hard-sphere-seed-02,2,414,51.4,0.1,0.1575366513,0.0556262937,183.20537067
hard-sphere-seed-02,2,415,51.5,0.1,0.0551113099,0.0569398555,-3.21136324
hard-sphere-seed-02,2,416,51.6,0.1,0.0480466468,0.0576303131,-16.62955803
hard-sphere-seed-02,2,417,51.7,0.1,0.0553194784,0.0570256897,-2.9920046
hard-sphere-seed-02,2,418,51.8,0.1,0.0608279878,0.0552334172,10.12895959
hard-sphere-seed-02,2,419,51.9,0.1,0.0851528272,0.0568703516,49.73149429
hard-sphere-seed-02,2,420,52,0.1,0.0632918237,0.0588993276,7.45763362
hard-sphere-seed-02,2,421,52.1,0.1,0.0936764828,0.0591363841,58.40752552
hard-sphere-seed-02,2,422,52.2,0.1,0.0134957549,0.0574110654,-76.49276348
hard-sphere-seed-02,2,423,52.3,0.1,0.0330980539,0.0568694873,-41.79997842
hard-sphere-seed-02,2,424,52.4,0.1,0.0662683013,0.0545349987,21.51517899
hard-sphere-seed-02,2,425,52.5,0.1,0.0388464622,0.0533847273,-27.23300432
hard-sphere-seed-02,2,426,52.6,0.1,0.1001266188,0.0565159645,77.16519525
hard-sphere-seed-02,2,427,52.7,0.1,0.0178248916,0.05665948,-68.54031921
hard-sphere-seed-02,2,428,52.8,0.1,0.0689814192,0.0563319586,22.45521187
hard-sphere-seed-02,2,429,52.9,0.1,0.0354470235,0.0571658288,-37.99263618
hard-sphere-seed-02,2,430,53,0.1,0.1163214109,0.0569496636,104.25302526
hard-sphere-seed-02,2,431,53.1,0.1,0.0813124429,0.0602218998,35.02138445
hard-sphere-seed-02,2,432,53.2,0.1,0.0385323542,0.0586556046,-34.30746397
hard-sphere-seed-02,2,433,53.3,0.1,0.0761477638,0.059070729,28.90947012
hard-sphere-seed-02,2,434,53.4,0.1,0.0766468338,0.0575050298,33.28718224
hard-sphere-seed-02,2,435,53.5,0.1,0.1563302153,0.0563639609,177.3584624
hard-sphere-seed-02,2,436,53.6,0.1,0.0930775479,0.0577673768,61.12476109
hard-sphere-seed-02,2,437,53.7,0.1,0.0796243252,0.0565592955,40.78026335
hard-sphere-seed-02,2,438,53.8,0.1,0.0365878293,0.0567708304,-35.55171014
hard-sphere-seed-02,2,439,53.9,0.1,0.0666865731,0.057150541,16.68581249
hard-sphere-seed-02,2,440,54,0.1,0.0173389156,0.0562771262,-69.19011905
hard-sphere-seed-02,2,441,54.1,0.1,0.05164353,0.055807242,-7.46088123
hard-sphere-seed-02,2,442,54.2,0.1,0.0518378597,0.0556520926,-6.85370977
hard-sphere-seed-02,2,443,54.3,0.1,0.0245094878,0.054377544,-54.9271887
hard-sphere-seed-02,2,444,54.4,0.1,0.0380216346,0.0550273239,-30.90408198
hard-sphere-seed-02,2,445,54.5,0.1,0.0212888948,0.057139665,-62.74235278
hard-sphere-seed-02,2,446,54.6,0.1,0.0390847468,0.0600725193,-34.93739352
hard-sphere-seed-02,2,447,54.7,0.1,0.0750133177,0.0591270361,26.8680501
hard-sphere-seed-02,2,448,54.8,0.1,0.1480183117,0.0603673471,145.19598545
hard-sphere-seed-02,2,449,54.9,0.1,0.0736297303,0.0591640592,24.45009912
hard-sphere-seed-02,2,450,55,0.1,0.0960509117,0.0587802123,63.40688124
hard-sphere-seed-02,2,451,55.1,0.1,0.035493642,0.0592671425,-40.11244597
hard-sphere-seed-02,2,452,55.2,0.1,0.0650362626,0.0578878183,12.34878851
hard-sphere-seed-02,2,453,55.3,0.1,0.0336572158,0.0579565627,-41.92682548
hard-sphere-seed-02,2,454,55.4,0.1,0.0214411477,0.055535837,-61.39223096
hard-sphere-seed-02,2,455,55.5,0.1,0.0517217124,0.0547390169,-5.51216416
hard-sphere-seed-02,2,456,55.6,0.1,0.0868658222,0.0543583146,59.80227279
hard-sphere-seed-02,2,457,55.7,0.1,0.1788478242,0.0547216516,226.8319193
hard-sphere-seed-02,2,458,55.8,0.1,0,0.0564675879,-100
hard-sphere-seed-02,2,459,55.9,0.1,0.0856335369,0.0551899236,55.16154277
hard-sphere-seed-02,2,460,56,0.1,0.1326011635,0.0559642583,136.93901691
hard-sphere-seed-02,2,461,56.1,0.1,0.0516993322,0.0560769324,-7.80641874
hard-sphere-seed-02,2,462,56.2,0.1,0.0193648298,0.0581470988,-66.69682548
hard-sphere-seed-02,2,463,56.3,0.1,0.2346410664,0.0601873627,289.85105156
hard-sphere-seed-02,2,464,56.4,0.1,0.0818489308,0.058997891,38.73196046
hard-sphere-seed-02,2,465,56.5,0.1,0.0886088345,0.0583169786,51.94345924
hard-sphere-seed-02,2,466,56.6,0.1,0.0794442946,0.0591369556,34.33950709
hard-sphere-seed-02,2,467,56.7,0.1,0.1050227683,0.0584027429,79.82506132
hard-sphere-seed-02,2,468,56.8,0.1,0.0376721378,0.058984701,-36.13235785
hard-sphere-seed-02,2,469,56.9,0.1,0.0682384338,0.0586123599,16.42328331
hard-sphere-seed-02,2,470,57,0.1,0.0381216368,0.0575256462,-33.73105847
hard-sphere-seed-02,2,471,57.1,0.1,0.0426050553,0.0555305936,-23.27642738
